Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,4914,1,3,6,50,6,6,6,0,38,6,16.66667,18.47521,11396.01,814.0008,1638,2826.709,4902,3,0,0,0,0,0,4905,2452.5,3464.116,4902,3,0,0,0,0,20,60,203.5002,610.5006,6,38,12.4,14.31084,204.8,1,0,0,0,1,0,0,0,3,15.5,6,16.66667,20,0,0,0,0,0,0,1,6,3,50,0,351,0,20,0,0,0,0,0,0,0,0,BENIGN
52365,18468,2,1,44,6,38,6,22,22.62742,6,6,6,0,2707.386,162.4431,9234,12937.23,18382,86,18468,18468,0,18468,18468,0,0,0,0,0,1,0,0,0,40,20,108.2954,54.14771,6,38,22,18.47521,341.3333,0,1,0,0,1,0,0,0,0,29.33333,22,6,40,0,0,0,0,0,0,2,44,1,6,351,0,1,20,0,0,0,0,0,0,0,0,BENIGN
443,50836,3,1,12,0,6,0,4,3.464102,0,0,0,0,236.0532,78.6844,16945.33,18333.79,36502,147,50836,25418,15883.03,36649,14187,0,0,0,0,0,0,0,0,0,72,32,59.0133,19.6711,0,6,2.4,3.286335,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0,0,0,0,0,0,0,0,BENIGN
443,238202,13,11,1082,4524,476,0,83.23077,134.9272,1430,0,411.2727,561.7873,23534.65,100.7548,10356.61,16430.15,43621,1,238202,19850.17,18800.56,43621,3,200246,20024.6,32750.8,80230,1,0,0,0,0,272,232,54.57553,46.17929,0,1430,224.24,411.7078,169503.3,0,0,0,1,0,0,0,0,0,233.5833,83.23077,411.2727,272,0,0,0,0,0,0,13,1082,11,4524,8192,360,12,20,0,0,0,0,0,0,0,0,BENIGN
443,302375,13,11,1082,4524,476,0,83.23077,134.9272,1430,0,411.2727,561.7873,18539.89,79.37164,13146.74,27099.96,120490,1,302375,25197.92,34012.81,120490,3,262672,26267.2,50704.93,156969,1,0,0,0,0,272,232,42.99297,36.37867,0,1430,224.24,411.7078,169503.3,0,0,0,1,0,0,0,0,0,233.5833,83.23077,411.2727,272,0,0,0,0,0,0,13,1082,11,4524,8192,360,12,20,0,0,0,0,0,0,0,0,BENIGN
52387,1946,3,0,18,0,6,6,6,0,0,0,0,0,9249.743,1541.624,973,1370.373,1942,4,1946,973,1370.373,1942,4,0,0,0,0,0,0,0,0,0,60,0,1541.624,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,360,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
443,314958,13,11,1081,4524,475,0,83.15385,134.6847,1430,0,411.2727,561.7873,17796.02,76.20064,13693.83,25403.03,105077,1,314958,26246.5,30886.38,105077,3,276134,27613.4,49133.21,141534,1,0,0,0,0,272,232,41.27534,34.92529,0,1430,224.2,411.6823,169482.3,0,0,0,1,0,0,0,0,0,233.5417,83.15385,411.2727,272,0,0,0,0,0,0,13,1081,11,4524,8192,360,12,20,0,0,0,0,0,0,0,0,BENIGN
443,308244,14,12,1070,5034,458,0,76.42857,127.0873,1430,0,419.5,537.8848,19802.49,84.34876,12329.76,27116.21,126306,4,308244,23711.08,35833.96,126316,48,269299,24481.73,49087.23,163002,4,0,0,0,0,292,252,45.41856,38.9302,0,1430,226.0741,402.2089,161772,0,0,0,1,0,0,0,0,0,234.7692,76.42857,419.5,292,0,0,0,0,0,0,14,1070,12,5034,8192,360,13,20,0,0,0,0,0,0,0,0,BENIGN
443,2,1,2,6,12,6,6,6,0,6,6,6,0,9000000,1500000,1,2.828427,3,-1,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,500000,1000000,6,6,6,0,0,0,0,0,0,1,0,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,253,360,0,20,0,0,0,0,0,0,0,0,BENIGN
52388,3092,3,0,18,0,6,6,6,0,0,0,0,0,5821.475,970.2458,1546,2182.132,3089,3,3092,1546,2182.132,3089,3,0,0,0,0,0,0,0,0,0,60,0,970.2458,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,360,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
443,143605,9,9,536,4201,208,0,59.55556,81.77425,1430,0,466.7778,613.8802,32986.32,125.3438,8447.353,14071.47,37335,1,143605,17950.63,20647.41,52610,49,102161,12770.13,19344.35,47798,1,0,0,0,0,192,192,62.67191,62.67191,0,1430,249.3158,464.2876,215563,0,0,0,1,0,0,0,0,1,263.1667,59.55556,466.7778,192,0,0,0,0,0,0,9,536,9,4201,8192,351,8,20,0,0,0,0,0,0,0,0,BENIGN
52386,2959,3,0,18,0,6,6,6,0,0,0,0,0,6083.136,1013.856,1479.5,932.6738,2139,820,2959,1479.5,932.6738,2139,820,0,0,0,0,0,0,0,0,0,60,0,1013.856,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,360,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
80,2400,2,0,12,0,6,6,6,0,0,0,0,0,5000,833.3333,2400,0,2400,2400,2400,2400,0,2400,2400,0,0,0,0,0,0,0,0,0,40,0,833.3333,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,50762,3,4,442,872,436,0,147.3333,250.0107,860,0,218,428.0093,25885.5,137.8984,8460.333,11425.57,23124,48,26944,13472,13792.82,23225,3719,27671,9223.667,15377.74,26977,48,0,0,0,0,72,92,59.09933,78.7991,0,860,164.25,319.3698,101997.1,0,0,0,1,0,0,0,0,1,187.7143,147.3333,218,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0,0,0,0,0,0,0,0,BENIGN
443,5217428,9,6,388,6099,201,0,43.11111,71.31873,2920,0,1016.5,1473.478,1243.333,2.87498,372673.4,1098529,4143101,4,5217428,652178.5,1431457,4143101,4,847844,169568.8,266506.8,636464,348,0,0,0,0,192,132,1.724988,1.149992,0,2920,405.4375,982.6041,965510.8,0,0,0,1,0,0,0,0,0,432.4667,43.11111,1016.5,192,0,0,0,0,0,0,9,388,6,6099,8192,11,8,20,0,0,0,0,0,0,0,0,BENIGN
443,5632612,8,4,615,4032,342,0,76.875,125.9563,3951,0,1008,1962.295,825.0169,2.13045,512055.6,1606681,5353438,3,5632612,804658.9,2007354,5353438,3,62331,20777,14796.96,31249,3849,0,0,0,0,172,88,1.4203,0.71015,0,3951,357.4615,1084.484,1176106,0,0,0,1,0,0,0,0,0,387.25,76.875,1008,172,0,0,0,0,0,0,8,615,4,4032,8192,4918,7,20,279171,0,279171,279171,5353438,0,5353438,5353438,BENIGN
443,5217490,8,7,382,6099,201,0,47.75,74.77729,2909,0,871.2857,1116.404,1242.168,2.874946,372677.9,1108677,4173262,4,5217490,745355.7,1533681,4173262,4,822080,137013.3,267740.4,681296,42,0,0,0,0,172,152,1.533304,1.341641,0,2909,405.0625,825.6024,681619.3,0,0,0,1,0,0,0,0,0,432.0667,47.75,871.2857,172,0,0,0,0,0,0,8,382,7,6099,8192,11,7,20,0,0,0,0,0,0,0,0,BENIGN
80,5929108,3,1,12,0,6,0,4,3.464102,0,0,0,0,2.023913,0.674638,1976369,3391240,5892178,59,5929108,2964554,4140286,5892178,36930,0,0,0,0,0,0,0,0,0,72,32,0.505978,0.168659,0,6,2.4,3.286335,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0,0,0,0,0,0,0,0,BENIGN
443,5217970,8,7,382,6099,201,0,47.75,74.77729,2909,0,871.2857,1116.404,1242.054,2.874681,372712.1,1099267,4133603,2,5217970,745424.3,1519338,4133603,2,863485,143914.2,284918.9,722922,50,0,0,0,0,172,152,1.533163,1.341518,0,2909,405.0625,825.6024,681619.3,0,0,0,1,0,0,0,0,0,432.0667,47.75,871.2857,172,0,0,0,0,0,0,8,382,7,6099,8192,11,7,20,0,0,0,0,0,0,0,0,BENIGN
443,6401086,10,12,732,5038,373,0,73.2,124.9211,2656,0,419.8333,807.8366,901.4095,3.436917,304813.6,1306568,6004800,1,6401086,711231.8,1987111,6006703,1159,6348299,577118.1,1800814,6004840,1,0,0,0,0,212,252,1.562235,1.874682,0,2656,250.8696,604.5371,365465.1,0,0,0,1,0,0,0,0,1,262.2727,73.2,419.8333,212,0,0,0,0,0,0,10,732,12,5038,8192,66,9,20,394383,0,394383,394383,6004800,0,6004800,6004800,BENIGN
443,16252464,11,14,799,13359,430,0,72.63636,135.4225,4303,0,954.2143,1195.945,871.1294,1.538228,677186,2228381,10000000,41,16300000,1625246,3319742,10000000,238,16200000,1247943,2965978,10000000,48,0,0,0,0,232,304,0.67682,0.861408,0,4303,544.5385,977.198,954915.9,0,0,0,1,0,0,0,0,1,566.32,72.63636,954.2143,232,0,0,0,0,0,0,11,799,14,13359,8192,11,10,20,1254255,0,1254255,1254255,10000000,0,10000000,10000000,BENIGN
443,15953950,11,15,801,13220,432,0,72.81818,135.9506,2920,0,881.3333,896.3395,878.8419,1.62969,638158,2188688,9999115,48,16000000,1595395,3334148,9999206,235,15900000,1137488,2877264,10000000,48,0,0,0,0,232,324,0.689484,0.940206,0,2920,519.2963,781.0562,610048.8,0,0,0,1,0,0,0,0,1,539.2692,72.81818,881.3333,232,0,0,0,0,0,0,11,801,15,13220,8192,11,10,20,955410,0,955410,955410,9999115,0,9999115,9999115,BENIGN
80,17033147,7,7,884,3558,430,0,126.2857,207.4879,1770,0,508.2857,861.9191,260.7856,0.821927,1310242,2911295,9993253,25,12900000,2144362,3981726,9993253,23271,17000000,2834984,3908783,10000000,2211,0,0,0,0,152,164,0.410963,0.410963,0,1770,296.1333,616.4662,380030.6,0,0,0,1,0,0,0,0,1,317.2857,126.2857,508.2857,152,0,0,0,0,0,0,7,884,7,3558,8192,980,6,20,2872919,0,2872919,2872919,9993253,0,9993253,9993253,BENIGN
80,19101993,9,9,1320,5334,430,0,146.6667,212.5088,1770,0,592.6667,883.0034,348.3406,0.94231,1123647,2776038,9993617,17,12800000,1605764,3490780,9993617,23220,19100000,2384851,3780404,10000000,999,0,0,0,0,192,204,0.471155,0.471155,0,1770,350.2105,650.7868,423523.5,0,0,0,1,0,0,0,0,1,369.6667,146.6667,592.6667,192,0,0,0,0,0,0,9,1320,9,5334,8192,1013,8,20,2852492,0,2852492,2852492,9993617,0,9993617,9993617,BENIGN
80,28352696,15,10,2628,11790,430,0,175.2,215.3506,1963,0,1179,1012.142,508.5231,0.88175,1181362,2702509,9983132,6,19600000,1401787,2748418,9983132,10206,28300000,3147623,3762203,10000000,11163,0,0,0,0,312,224,0.52905,0.3527,0,1963,554.5385,805.8446,649385.5,0,0,0,1,0,0,0,0,0,576.72,175.2,1179,312,0,0,0,0,0,0,15,2628,10,11790,8192,1114,14,20,9641888,0,9641888,9641888,9983132,0,9983132,9983132,BENIGN
80,30738275,12,12,1762,7864,430,0,146.8333,209.1393,1963,0,655.3333,729.4909,313.1601,0.780786,1336447,2918105,9997520,20,28900000,2631420,3867559,10000000,23911,30700000,2792225,3794743,10000000,87,0,0,0,0,252,276,0.390393,0.390393,0,1963,385.04,578.8179,335030.2,0,0,0,1,0,0,0,0,1,401.0833,146.8333,655.3333,252,0,0,0,0,0,0,12,1762,12,7864,8192,1047,11,20,4480430,6303642,8937778,23082,9992379,7270.472,9997520,9987238,BENIGN
443,31276726,65,91,1420,157982,420,0,21.84615,70.98112,4733,0,1736.066,1046.726,5096.505,4.987734,201785.3,1381366,9993927,0,31200000,488074,2130750,10000000,2,31200000,347213.5,1808304,10000000,1,0,0,0,0,1372,1868,2.078223,2.909512,0,4733,1015.299,1164.064,1355045,0,0,0,1,0,0,0,0,1,1021.808,21.84615,1736.066,1372,0,0,0,0,0,0,65,1420,91,157982,8192,672,59,20,421951,683025.6,1210641,27534,9990295,5559.373,9993927,9983895,BENIGN
443,31277166,114,162,2148,314679,421,0,18.84211,66.04632,4380,0,1942.463,1024.607,10129.66,8.824329,113735.1,1040397,9990147,1,21300000,188135.8,1325871,10000000,3,31200000,194096.1,1358536,10000000,1,0,0,0,0,2316,3276,3.644832,5.179497,0,4380,1143.78,1231.275,1516037,0,0,0,1,0,0,0,0,1,1147.924,18.84211,1942.463,2316,0,0,0,0,0,0,114,2148,162,314679,8192,672,111,20,641568.5,868405.6,1255624,27513,9988104,987.1211,9988802,9987406,BENIGN
443,32221790,321,395,5166,614888,517,0,16.09346,75.97852,4380,0,1556.678,755.5613,19243.31,22.22099,45065.44,647561.9,10000000,0,31500000,98433.55,967144.9,10000000,0,32200000,81711.2,873612.3,10000000,1,0,0,0,0,8756,7948,9.962203,12.25879,0,4380,864.7894,951.1982,904778.1,0,0,0,1,0,0,0,0,1,865.9972,16.09346,1556.678,8756,0,0,0,0,0,0,321,5166,395,614888,8192,672,171,20,504762.7,826315.9,1458910,27474,9994816,12682.15,10000000,9983692,BENIGN
443,32220422,228,300,4018,461117,517,0,17.62281,78.94496,2920,0,1537.057,689.2445,14436.03,16.38712,61139.32,752850.9,9992908,0,31500000,138577.6,1145025,10000000,0,32200000,107667.5,1000572,10000000,1,0,0,0,0,5780,6048,7.076257,9.310865,0,2920,879.2722,916.2987,839603.3,0,0,0,1,0,0,0,0,1,880.9375,17.62281,1537.057,5780,0,0,0,0,0,0,228,4018,300,461117,8192,672,135,20,504163.7,825464.5,1457328,27508,9981543,12854.49,9992908,9967592,BENIGN
443,32220261,259,318,4210,546658,517,0,16.25483,73.96917,4380,0,1719.05,827.9791,17096.94,17.90799,55937.95,720945,9996831,0,31500000,121999.8,1075767,10000000,1,32200000,101553.9,972941.9,10000000,1,0,0,0,0,6360,6408,8.03842,9.869566,0,4380,953.0588,1047.835,1097959,0,0,0,1,0,0,0,0,1,954.7106,16.25483,1719.05,6360,0,0,0,0,0,0,259,4210,318,546658,8192,672,168,20,501081.3,820030.5,1447971,27612,9990904,7164.08,9996831,9982943,BENIGN
443,32210098,231,325,4296,561459,517,0,18.5974,78.44149,4380,0,1727.566,859.9138,17564.52,17.26167,58036.21,732401.4,9993082,0,31400000,136633,1135546,10000000,0,32200000,99327.8,959826.5,10000000,1,0,0,0,0,5336,6548,7.171664,10.09,0,4380,1015.718,1069.851,1144582,0,0,0,1,0,0,0,0,1,1017.545,18.5974,1727.566,5336,0,0,0,0,0,0,231,4296,325,561459,8192,672,180,20,512776.3,840038.3,1482769,27515,9962418,44315.67,9993082,9911608,BENIGN
443,66779221,16,16,1525,7679,1134,0,95.3125,282.1538,1410,0,479.9375,628.1161,137.8273,0.479191,2154168,3970503,10000000,43,66800000,4451948,4859101,10100000,228,66700000,4445220,4907111,10100000,54,0,0,0,0,332,404,0.239595,0.239595,0,1410,278.9091,511.6096,261744.4,0,0,0,1,0,0,0,0,1,287.625,95.3125,479.9375,332,0,0,0,0,0,0,16,1525,16,7679,8192,124,15,20,413626.2,766236.6,1977700,100582,9964926,80608.68,10000000,9800584,BENIGN
443,78010648,266,405,20432,775175,513,0,76.81203,168.7798,4380,0,1914.012,849.6295,10198.7,8.60139,116433.8,751810.6,9999308,1,78000000,294379.8,1175586,9999308,55,78000000,193023.4,969443.4,10000000,3,0,0,0,0,5332,8124,3.409791,5.191599,0,4380,1183.939,1120.529,1255586,0,0,0,1,0,0,0,0,1,1185.703,76.81203,1914.012,5332,0,0,0,0,0,0,266,20432,405,775175,8192,21,265,20,28900000,37400000,55400000,2455848,7598278,3395569,9999308,5197248,BENIGN
443,81799450,19,20,3423,8017,1210,0,180.1579,386.0821,2105,0,400.85,645.4014,139.8542,0.476776,2152617,3882321,10000000,2,77300000,4294248,4811013,10100000,190,81700000,4299924,4746241,10100000,4,0,0,0,0,392,496,0.232275,0.2445,0,2105,286,534.8338,286047.2,0,0,0,1,0,0,0,0,1,293.3333,180.1579,400.85,392,0,0,0,0,0,0,19,3423,20,8017,8192,139,18,20,1099320,1822925,4710292,100442,9943033,97319.34,10000000,9800572,BENIGN
443,1.16E+08,20,19,997,5451,545,0,49.85,127.0571,1460,0,286.8947,522.0974,55.68547,0.336807,3047190,4566519,10000000,2,1.16E+08,6094380,4851716,10000000,2,1.10E+08,6132191,5015095,10000000,48,0,0,0,0,412,524,0.172722,0.164086,0,1460,161.2,385.221,148395.2,0,0,0,1,0,0,0,0,0,165.3333,49.85,286.8947,412,0,0,0,0,0,0,20,997,19,5451,8192,981,19,20,53328.5,103022,380467,23430,9596107,1325695,10000000,5390270,BENIGN
80,1.18E+08,21,17,1828,2990,433,0,87.04762,171.9606,746,0,175.8824,325.9804,41.00181,0.323385,3175865,4557320,9993877,190,1.18E+08,5875351,4802888,10000000,5593,1.13E+08,7037030,4600918,10000000,19654,0,0,0,0,432,484,0.178713,0.144672,0,746,123.5385,250.3379,62669.04,0,0,0,1,0,0,0,0,0,126.7895,87.04762,175.8824,432,0,0,0,0,0,0,21,1828,17,2990,8192,368,20,20,260850.1,742759.4,2500354,36768,9974830,57874.76,9993877,9800599,BENIGN
80,1.17E+08,20,16,1395,2244,433,0,69.75,156.5654,746,0,140.25,300.5398,30.97576,0.306438,3356541,4631055,10000000,48,1.17E+08,6183103,4743085,10000000,173,1.12E+08,7482445,4385812,10000000,20514,0,0,0,0,412,464,0.170243,0.136195,0,746,98.35135,228.2011,52075.73,0,0,0,1,0,0,0,0,0,101.0833,69.75,140.25,412,0,0,0,0,0,0,20,1395,16,2244,8192,360,19,20,227331.2,631731.1,2132072,36723,9976007,58003,10000000,9801582,BENIGN
80,1.19E+08,21,18,1828,2996,433,0,87.04762,171.9606,746,0,166.4444,318.7723,40.70159,0.329055,3118978,4531913,9999942,151,1.19E+08,5926058,4785238,10000000,5699,1.13E+08,6639614,4754840,10000000,2617,0,0,0,0,432,504,0.177184,0.151872,0,746,120.6,247.8054,61407.53,0,0,0,1,0,0,0,0,0,123.6923,87.04762,166.4444,432,0,0,0,0,0,0,21,1828,18,2996,8192,368,20,20,285328.6,824213.6,2770426,36719,9975888,58256.94,9999942,9800603,BENIGN
80,1.19E+08,21,17,1828,2990,433,0,87.04762,171.9606,746,0,175.8824,325.9804,40.6523,0.320628,3203170,4556862,9999140,3,1.19E+08,5925864,4771444,10000000,2313,1.13E+08,7076738,4553650,10000000,21068,0,0,0,0,432,484,0.177189,0.143439,0,746,123.5385,250.3379,62669.04,0,0,0,1,0,0,0,0,0,126.7895,87.04762,175.8824,432,0,0,0,0,0,0,21,1828,17,2990,8192,368,20,20,317233.1,931745.3,3126551,36235,9976240,58347.07,9999140,9800587,BENIGN
80,1.19E+08,21,17,1828,2990,433,0,87.04762,171.9606,746,0,175.8824,325.9804,40.65101,0.320618,3203272,4555123,10000000,97,1.19E+08,5926053,4769021,10000000,5660,1.13E+08,7077979,4551299,10000000,21165,0,0,0,0,432,484,0.177184,0.143434,0,746,123.5385,250.3379,62669.04,0,0,0,1,0,0,0,0,0,126.7895,87.04762,175.8824,432,0,0,0,0,0,0,21,1828,17,2990,8192,368,20,20,319095.9,935698.5,3140333,36786,9976141,58403.67,10000000,9800583,BENIGN
80,1.19E+08,28,23,4452,7972,435,0,159,209.4962,796,0,346.6087,403.0039,104.8026,0.43021,2370933,4090637,10000000,63,1.19E+08,4389736,4743324,10000000,3208,1.19E+08,5387389,4777064,10000000,527,0,0,0,0,572,592,0.236194,0.194016,0,796,238.9231,321.1717,103151.2,0,0,0,1,0,0,0,0,0,243.6078,159,346.6087,572,0,0,0,0,0,0,28,4452,23,7972,8192,307,27,20,938629.5,2828896,9448456,23664,9836176,407189.8,10000000,8632705,BENIGN
443,1.19E+08,27,35,1258,29259,370,0,46.59259,82.42678,2860,0,835.9714,780.6296,255.8286,0.519755,1955523,10600000,59800000,1,1.19E+08,4587958,16100000,59800000,3,1.19E+08,3501528,14200000,60000000,1,0,0,0,0,552,712,0.226345,0.29341,0,2860,484.3968,702.8928,494058.3,0,0,0,1,0,0,0,0,1,492.2097,46.59259,835.9714,552,0,0,0,0,0,0,27,1258,35,29259,8192,360,26,20,401449.5,233964,566887,236012,59100000,911051.2,59800000,58500000,BENIGN
443,1.19E+08,37,47,973,70057,201,0,26.2973,53.40613,4230,0,1490.574,1067.289,598.0854,0.707295,1430871,9123625,59900000,3,1.19E+08,3298953,13700000,59900000,3,1.19E+08,2581293,12200000,59900000,4,0,0,0,0,788,952,0.311547,0.395748,0,4230,835.6471,1077.896,1161860,0,0,0,1,0,0,0,0,1,845.5952,26.2973,1490.574,788,0,0,0,0,0,0,37,973,47,70057,8192,123,33,20,195818,141043.8,295551,96085,59100000,1091402,59900000,58400000,BENIGN
443,1.20E+08,22,23,2226,5012,476,0,101.1818,147.4131,1430,0,217.913,423.8693,60.54127,0.376396,2717155,12500000,59800000,1,1.20E+08,5693086,17800000,59800000,19,1.19E+08,5423672,17500000,60000000,1,0,0,0,0,452,472,0.184016,0.19238,0,1430,157.3478,319.2876,101944.5,0,0,0,1,0,0,0,0,1,160.8444,101.1818,217.913,452,0,0,0,0,0,0,22,2226,23,5012,8192,385,21,20,367549,186298.6,499282,235816,59300000,673787.2,59800000,58800000,BENIGN
443,1.19E+08,13,13,628,4115,206,0,48.30769,66.58877,1430,0,316.5385,530.6874,39.81957,0.218281,4764491,16400000,59800000,1,1.19E+08,9926024,23000000,59800000,1198,1.19E+08,9906539,23100000,60000000,1,0,0,0,0,272,272,0.109141,0.109141,0,1430,175.6667,388.9069,151248.6,0,0,0,1,0,0,0,0,1,182.4231,48.30769,316.5385,272,0,0,0,0,0,0,13,628,13,4115,8192,351,12,20,305621,98688.07,375404,235838,59100000,899098.3,59800000,58500000,BENIGN
53,30576,2,2,92,266,46,46,46,0,133,133,133,0,11708.53,130.8216,10192,17647.87,30570,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,65.41078,65.41078,46,133,80.8,47.65186,2270.7,0,0,0,0,0,0,0,0,1,101,46,133,64,0,0,0,0,0,0,2,92,2,266,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31294,1,1,41,105,41,41,41,0,105,105,105,0,4665.431,63.91001,31294,0,31294,31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,31.95501,31.95501,41,105,62.33333,36.95042,1365.333,0,0,0,0,0,0,0,0,1,93.5,41,105,20,0,0,0,0,0,0,1,41,1,105,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30898,1,1,52,114,52,52,52,0,114,114,114,0,5372.516,64.72911,30898,0,30898,30898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.36455,32.36455,52,114,72.66667,35.79572,1281.333,0,0,0,0,0,0,0,0,1,109,52,114,20,0,0,0,0,0,0,1,52,1,114,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30202,1,1,57,144,57,57,57,0,144,144,144,0,6655.188,66.22078,30202,0,30202,30202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,33.11039,33.11039,57,144,86,50.22947,2523,0,0,0,0,0,0,0,0,1,129,57,144,32,0,0,0,0,0,0,1,57,1,144,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30772,1,1,41,69,41,41,41,0,69,69,69,0,3574.678,64.99415,30772,0,30772,30772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.49708,32.49708,41,69,50.33333,16.16581,261.3333,0,0,0,0,0,0,0,0,1,75.5,41,69,20,0,0,0,0,0,0,1,41,1,69,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,9867169,2,2,111,227,56,55,55.5,0.707107,116,111,113.5,3.535534,34.25501,0.405385,3289056,5643862,9806027,30302,9836329,9836329,0,9836329,9836329,9836867,9836867,0,9836867,9836867,0,0,0,0,40,40,0.202692,0.202692,55,116,78.6,31.91081,1018.3,0,0,0,0,0,0,0,0,1,98.25,55.5,113.5,40,0,0,0,0,0,0,2,111,2,227,-1,-1,1,20,30302,0,30302,30302,9806027,0,9806027,9806027,BENIGN
53,6334591,2,2,102,170,56,46,51,7.071068,98,72,85,18.38478,42.93884,0.631454,2111530,3578247,6243298,30592,6303999,6303999,0,6303999,6303999,6273890,6273890,0,6273890,6273890,0,0,0,0,40,40,0.315727,0.315727,46,98,63.6,21.97271,482.8,0,0,0,0,0,0,0,0,1,79.5,51,85,40,0,0,0,0,0,0,2,102,2,170,-1,-1,1,20,60701,0,60701,60701,6243298,0,6243298,6243298,BENIGN
53,30289,1,1,50,66,50,50,50,0,66,66,66,0,3829.773,66.03057,30289,0,30289,30289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33.01529,33.01529,50,66,55.33333,9.237604,85.33333,0,0,0,0,0,0,0,0,1,83,50,66,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,370,1,1,62,78,62,62,62,0,78,78,78,0,378378.4,5405.405,370,0,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2702.703,2702.703,62,78,67.33333,9.237604,85.33333,0,0,0,0,0,0,0,0,1,101,62,78,20,0,0,0,0,0,0,1,62,1,78,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,39323,1,1,72,144,72,72,72,0,144,144,144,0,5492.968,50.86082,39323,0,39323,39323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25.43041,25.43041,72,144,96,41.56922,1728,0,0,0,0,0,0,0,0,1,144,72,144,20,0,0,0,0,0,0,1,72,1,144,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30804,1,1,41,143,41,41,41,0,143,143,143,0,5973.25,64.92663,30804,0,30804,30804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.46332,32.46332,41,143,75,58.88973,3468,0,0,0,0,0,0,0,0,1,112.5,41,143,20,0,0,0,0,0,0,1,41,1,143,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
